M_nr,Kurs,Geschlecht,Vegetarier,Obst,Salat,Nachschlag,Mensa_Wahrscheinlichkeit
12893,KA-WUN23B1,w,False,0.3117326089453081,0.6882673910546919,0.24,0.71
12894,KA-WUN23B1,w,False,0.7805805068861751,0.2194194931138249,0.0,0.78
12895,KA-WUN23B1,w,False,0.61937219156223,0.38062780843776994,0.14,0.78
12896,KA-WUN23B1,m,False,0.908323449403597,0.09167655059640296,0.19,0.86
12897,KA-WUN23B1,m,False,0.9402042505770581,0.05979574942294183,0.19,0.93
12898,KA-WUN23B1,m,False,0.5215590611084318,0.47844093889156825,0.28,0.59
12899,KA-WUN23B1,m,False,0.9145229506636529,0.08547704933634702,0.23,0.96
12900,KA-WUN23B1,w,False,0.1822273391804782,0.8177726608195217,0.15,0.76
12901,KA-WUN23B1,w,False,0.6828425574926495,0.31715744250735034,0.19,0.9
12902,KA-WUN23B1,w,False,0.9480425677603681,0.0519574322396319,0.14,0.92
12903,KA-WUN23B1,w,False,0.8528544752765339,0.14714552472346606,0.15,0.93
12904,KA-WUN23B1,w,True,0.6232402377556352,0.37675976224436475,0.0,0.73
12905,KA-WUN24B1,w,False,0.9980615011927767,0.0019384988072232996,0.21,0.76
12906,KA-WUN24B1,m,False,0.2736428185695845,0.7263571814304155,0.28,0.96
12907,KA-WUN24B1,w,True,0.5021762861044093,0.4978237138955907,0.18,0.89
12908,KA-WUN24B1,w,False,0.9756023718829512,0.02439762811704887,0.02,0.68
12909,KA-WUN24B1,m,False,0.12039729919772596,0.879602700802274,0.27,0.71
12910,KA-WUN24B1,w,False,0.9393998520977033,0.060600147902296723,0.17,0.71
12911,KA-WUN24B1,m,True,0.1210979674661459,0.8789020325338542,0.36,0.99
12912,KA-WUN24B1,m,False,0.44250331131685017,0.5574966886831499,0.1,1.0
12913,KA-WUN24B1,m,False,0.427231904976525,0.572768095023475,0.14,0.72
12914,KA-WUN24B1,m,False,0.13392860080933805,0.866071399190662,0.3,0.86
12915,KA-WUN24B1,m,False,0.7328471686943538,0.26715283130564615,0.27,0.87
12916,KA-WUN24B1,m,False,0.2093425126499968,0.7906574873500033,0.18,0.67
12917,KA-WUN24B1,m,True,0.6545147265757383,0.34548527342426183,0.34,0.82
12918,KA-WUN24B1,m,False,0.2812488179882348,0.7187511820117651,0.29,0.99
12919,KA-WUN24B1,w,False,0.8139396008713077,0.1860603991286924,0.05,0.75
12920,KA-WUN24B1,m,True,0.7165269702435202,0.28347302975647976,0.44,0.76
12921,KA-WUN24B1,w,False,0.865946108280469,0.13405389171953103,0.26,0.75
12922,KA-WUN24B1,w,False,0.9986935894702381,0.0013064105297619726,0.14,0.72
12923,KA-WUN24B1,m,False,0.4835268507741284,0.5164731492258715,0.08,1.0
12924,KA-WUN24B1,m,False,0.8196802227167702,0.18031977728322968,0.2,0.89
12925,KA-WUN24B1,m,False,0.23369285965685702,0.7663071403431428,0.38,0.77
12926,KA-WVS22B1,m,True,0.9542068649319334,0.04579313506806671,0.33,0.85
12927,KA-WVS22B1,m,True,0.23081763655356183,0.7691823634464382,0.4,0.7
12928,KA-WVS22B1,m,False,0.6009503622000294,0.3990496377999706,0.2,0.89
12929,KA-WVS22B1,m,False,0.6160843527069361,0.38391564729306393,0.24,0.83
12930,KA-WVS22B1,m,False,0.36372537648116154,0.6362746235188383,0.34,0.81
12931,KA-WVS22B1,m,False,0.19342129839336394,0.8065787016066359,0.25,0.71
12932,KA-WVS22B1,w,False,0.6737221137542281,0.32627788624577186,0.11,0.66
12933,KA-WVS22B1,m,False,0.2888365772246465,0.7111634227753534,0.08,0.84
12934,KA-WVS22B1,m,False,0.38738979913856747,0.6126102008614325,0.31,0.87
12935,KA-WVS22B1,m,True,0.6609601804700385,0.3390398195299616,0.36,0.71
12936,KA-WVS22B1,m,False,0.14988933267688997,0.8501106673231099,0.45,0.96
12937,KA-WVS22B1,m,False,0.35706051708146835,0.6429394829185316,0.48,0.88
12938,KA-WVS22B1,m,True,0.8473533711170712,0.15264662888292874,0.34,0.77
12939,KA-WVS22B1,w,False,0.22505739535041439,0.7749426046495856,0.15,0.84
12940,KA-WVS22B1,m,True,0.6048423825439664,0.3951576174560336,0.17,0.84
12941,KA-WVS22B1,w,False,0.6453782620822188,0.3546217379177811,0.05,0.71
12942,KA-WVS22B1,w,False,0.5287252549579172,0.47127474504208283,0.26,0.77
12943,KA-WVS22B1,w,False,0.6359922450329996,0.3640077549670005,0.05,0.75
12944,KA-WVS22B1,m,False,0.19093437998321372,0.8090656200167862,0.16,0.93
12945,KA-WVS22B1,w,False,0.6421763596483787,0.3578236403516213,0.06,0.82
12946,KA-WVS22B1,m,True,0.8314165399241419,0.16858346007585828,0.25,0.99
12947,KA-WVS22B1,m,False,0.8721909515984521,0.12780904840154778,0.36,1.0
12948,KA-WVS22B1,m,False,0.8635847201080218,0.13641527989197816,0.35,1.0
12949,KA-WVS22B1,w,True,0.4158896736130981,0.5841103263869017,0.21,0.8
12950,KA-WVS22B1,w,True,0.0853406849396755,0.9146593150603245,0.24,0.72
12951,KA-WVS23B1,m,False,0.5756180303403509,0.4243819696596492,0.23,0.72
12952,KA-WVS23B1,w,False,0.2092998011622563,0.7907001988377437,0.06,0.71
12953,KA-WVS23B1,m,False,0.17527902203238943,0.8247209779676107,0.27,0.78
12954,KA-WVS23B1,w,False,0.8518151069301112,0.14818489306988894,0.1,0.74
12955,KA-WVS23B1,w,False,0.2570031107871621,0.7429968892128379,0.38,0.64
12956,KA-WVS23B1,w,False,0.9296311808735683,0.0703688191264316,0.17,0.67
12957,KA-WVS23B1,w,False,0.3522589227900402,0.6477410772099599,0.15,0.8
12958,KA-WVS23B1,m,False,0.4255836654181119,0.5744163345818882,0.26,0.71
12959,KA-WVS23B1,m,True,0.42669141294869617,0.5733085870513039,0.37,0.96
12960,KA-WVS23B1,w,False,0.9746923297335865,0.025307670266413586,0.1,0.78
12961,KA-WVS23B1,w,False,0.282969876902947,0.717030123097053,0.25,0.65
12962,KA-WVS23B1,w,False,0.7558030449255584,0.24419695507444167,0.19,0.74
12963,KA-WVS23B1,w,False,0.34166176218604194,0.6583382378139582,0.09,0.59
12964,KA-WVS23B1,m,False,0.3421906463282246,0.6578093536717754,0.27,0.83
12965,KA-WVS23B1,w,False,0.47970901141562083,0.5202909885843793,0.26,0.76
12966,KA-WVS23B1,m,False,0.6529030455708337,0.34709695442916644,0.53,0.98
12967,KA-WVS23B1,w,False,0.7404069461221388,0.2595930538778613,0.17,0.72
12968,KA-WVS23B1,m,False,0.5606031299677415,0.43939687003225836,0.09,0.71
12969,KA-WVS23B1,m,False,0.5987472288073438,0.4012527711926561,0.37,0.78
12970,KA-WVS23B1,m,True,0.959783137417459,0.040216862582540924,0.48,0.77
12971,KA-WVS23B1,m,False,0.46970545677004083,0.5302945432299591,0.47,0.97
12972,KA-WVS23B1,m,False,0.8301447569358302,0.16985524306416977,0.42,0.92
12973,KA-WVS23B1,m,False,0.5602677242577857,0.43973227574221435,0.37,0.65
12974,KA-WVS23B1,m,True,0.911027718850149,0.08897228114985087,0.25,0.8
12975,KA-WVS23B1,w,True,0.8232007523943595,0.1767992476056405,0.07,0.96
12976,KA-WVS24B1,w,False,0.8189706532249689,0.18102934677503107,0.1,0.81
12977,KA-WVS24B1,w,False,0.8602075010406317,0.13979249895936843,0.21,0.65
12978,KA-WVS24B1,w,False,0.3066632975411033,0.6933367024588967,0.14,0.65
12979,KA-WVS24B1,m,False,0.6465534717733888,0.3534465282266113,0.36,0.95
12980,KA-WVS24B1,m,False,0.06405316626276857,0.9359468337372315,0.23,0.96
12981,KA-WVS24B1,m,True,0.8958742075598368,0.10412579244016314,0.44,0.89
12982,KA-WVS24B1,w,False,0.4120564604318496,0.5879435395681504,0.09,0.81
12983,KA-WVS24B1,w,True,0.2935389317554282,0.7064610682445718,0.23,0.84
12984,KA-WVS24B1,w,False,0.5756330879173819,0.42436691208261806,0.27,0.94
12985,KA-WVS24B1,w,False,0.8937117052258127,0.1062882947741873,0.09,0.87
12986,KA-WVS24B1,w,False,0.8504781807047479,0.14952181929525216,0.04,0.8
12987,KA-WVS24B1,w,False,0.27623416863485384,0.7237658313651462,0.09,0.89
12988,KA-WVS24B1,w,False,0.8507312182139725,0.1492687817860276,0.19,0.76
12989,KA-WVS24B1,m,False,0.5043099739039137,0.49569002609608626,0.14,0.87
12990,KA-WVS24B1,w,False,0.05409359876158352,0.9459064012384165,0.15,0.75
12991,KA-WVS24B1,m,False,0.34085525718004994,0.6591447428199501,0.39,0.76
12992,KA-WVS24B1,w,True,0.47840494167024433,0.5215950583297556,0.05,0.63
12993,KA-WVS24B1,w,False,0.3212660020050915,0.6787339979949086,0.24,0.9
12994,KA-WVS24B1,m,False,0.13374815911248322,0.8662518408875168,0.18,0.96
12995,KA-WVS24B1,w,False,0.6550631706999223,0.3449368293000777,0.34,0.76
12996,KA-WVS24B1,w,False,0.7343867366414445,0.26561326335855545,0.15,0.74
12997,KA-WVS24B1,w,False,0.1505237345625224,0.8494762654374775,0.24,0.67
12998,KA-WVS24B1,w,False,0.10642969400339174,0.8935703059966084,0.16,0.87
12999,KA-WVS24B1,w,False,0.2458809557753688,0.7541190442246313,0.14,0.85
13000,KA-WVS24B1,m,False,0.9627178985999536,0.0372821014000464,0.33,0.73
13001,KA-WVS24B1,m,False,0.7982634940484942,0.2017365059515059,0.2,0.69
13002,KA-WVS24B1,m,False,0.14301392271795846,0.8569860772820417,0.36,0.87
13003,KA-WVS24B1,m,False,0.24833034461937128,0.7516696553806287,0.36,0.81
13004,KA-WVS24B1,w,False,0.1332974844489875,0.8667025155510125,0.02,0.66
13005,KA-WWI22B1,w,False,0.11388807271287754,0.8861119272871224,0.02,0.8
13006,KA-WWI22B1,m,False,0.9068770075889913,0.09312299241100867,0.5,0.92
13007,KA-WWI22B1,m,False,0.3774547738148218,0.622545226185178,0.26,0.9
13008,KA-WWI22B1,m,False,0.5940573782405925,0.40594262175940765,0.4,1.0
13009,KA-WWI22B1,w,False,0.8241772957201113,0.1758227042798886,0.18,0.83
13010,KA-WWI22B1,w,True,0.10049086608474257,0.8995091339152574,0.29,0.63
13011,KA-WWI22B1,w,False,0.0958765403933053,0.9041234596066946,0.2,0.81
13012,KA-WWI22B1,w,False,0.45682598455162077,0.5431740154483793,0.35,0.79
13013,KA-WWI22B1,w,False,0.3591129368591538,0.6408870631408462,0.1,0.81
13014,KA-WWI22B1,m,False,0.5697808260956876,0.4302191739043126,0.4,0.89
13015,KA-WWI22B1,m,False,0.6391053704900527,0.3608946295099474,0.38,0.96
13016,KA-WWI22B1,w,False,0.14241220099364627,0.8575877990063536,0.39,0.95
13017,KA-WWI22B1,w,False,0.8875725294937047,0.11242747050629541,0.15,1.0
13018,KA-WWI22B1,w,False,0.6537112570074185,0.3462887429925815,0.2,0.87
13019,KA-WWI22B1,w,False,0.962601183030372,0.03739881696962796,0.02,0.78
13020,KA-WWI22B1,m,False,0.9303527459252948,0.0696472540747052,0.4,0.76
13021,KA-WWI22B1,m,False,0.5839204968021005,0.41607950319789944,0.15,0.92
13022,KA-WWI22B1,m,False,0.20573452938617937,0.7942654706138206,0.4,0.82
13023,KA-WWI22B1,m,False,0.2191608002391253,0.7808391997608747,0.22,0.8
13024,KA-WWI22B1,m,False,0.4079339095997005,0.5920660904002996,0.37,0.76
13025,KA-WWI22B1,w,False,0.4971786622772158,0.5028213377227841,0.04,0.81
13026,KA-WWI22B1,w,False,0.9841201757780647,0.015879824221935287,0.06,0.79
13027,KA-WWI22B1,m,False,0.509690414309107,0.490309585690893,0.18,1.0
13028,KA-WWI22B1,m,True,0.03563427273734874,0.9643657272626514,0.27,0.85
13029,KA-WWI22B1,m,True,0.109587345205251,0.890412654794749,0.18,0.77
13030,KA-WWI22B1,w,True,0.760332413422345,0.23966758657765502,0.05,0.99
13031,KA-WWI22B1,w,False,0.5043796172208644,0.4956203827791354,0.21,0.76
13032,KA-WWI22B1,m,False,0.11505417308644436,0.8849458269135556,0.18,0.92
13033,KA-WWI22B1,w,False,0.9386601518006726,0.06133984819932733,0.24,0.71
13034,KA-WWI22B2,w,False,0.3625570009015001,0.6374429990984999,0.25,0.8
13035,KA-WWI22B2,m,False,0.5825261561094257,0.4174738438905742,0.19,0.81
13036,KA-WWI22B2,w,False,0.901732409754177,0.09826759024582293,0.0,0.96
13037,KA-WWI22B2,w,False,0.5295284761261978,0.47047152387380214,0.01,0.65
13038,KA-WWI22B2,m,False,0.15277603171408055,0.8472239682859194,0.37,0.77
13039,KA-WWI22B2,m,True,0.46289023475947744,0.5371097652405227,0.41,1.0
13040,KA-WWI22B2,w,False,0.8009844651482925,0.19901553485170753,0.14,0.68
13041,KA-WWI22B2,w,True,0.38985520754223246,0.6101447924577675,0.0,0.68
13042,KA-WWI22B2,w,False,0.4002048742260483,0.5997951257739517,0.06,0.63
13043,KA-WWI22B2,w,False,0.4576415749180038,0.542358425081996,0.12,0.65
13044,KA-WWI22B2,w,True,0.15069979032788514,0.849300209672115,0.17,0.84
13045,KA-WWI22B2,m,False,0.5521777672279339,0.447822232772066,0.26,0.73
13046,KA-WWI22B2,w,False,0.34498893926993396,0.655011060730066,0.01,0.77
13047,KA-WWI22B2,m,False,0.08269425328304607,0.917305746716954,0.37,1.0
13048,KA-WWI22B2,m,False,0.19392989825939871,0.8060701017406012,0.39,0.77
13049,KA-WWI22B2,m,False,0.7115332579105285,0.2884667420894715,0.51,0.91
13050,KA-WWI22B2,m,True,0.7720221052997412,0.22797789470025873,0.21,0.84
13051,KA-WWI22B2,m,False,0.2879183060206168,0.7120816939793833,0.25,0.92
13052,KA-WWI22B2,m,True,0.14964284480311724,0.8503571551968829,0.12,0.71
13053,KA-WWI22B2,w,False,0.9353133302303233,0.06468666976967673,0.38,0.62
13054,KA-WWI22B2,w,True,0.8422579551712256,0.15774204482877435,0.22,0.82
13055,KA-WWI22B2,w,False,0.7288889317933285,0.27111106820667147,0.0,0.78
13056,KA-WWI22B2,w,False,0.4112303885868394,0.5887696114131606,0.22,0.85
13057,KA-WWI22B2,m,False,0.7369670912569127,0.2630329087430873,0.25,0.7
13058,KA-WWI22B2,w,False,0.6040136553370791,0.39598634466292093,0.07,0.69
13059,KA-WWI22B2,m,False,0.15337379962978154,0.8466262003702184,0.21,0.93
13060,KA-WWI22B2,w,True,0.45349915431553506,0.5465008456844649,0.27,0.63
13061,KA-WWI22B2,w,False,0.14086491391070108,0.8591350860892988,0.08,0.82
13062,KA-WWI22B2,m,False,0.30052322487589384,0.6994767751241061,0.41,0.67
13063,KA-WWI22B2,m,True,0.6205067303579466,0.3794932696420533,0.24,0.73
13064,KA-WWI22B2,m,False,0.3752911220923668,0.6247088779076333,0.29,0.84
13065,KA-WWI22B2,m,False,0.850425320888604,0.14957467911139616,0.38,0.72
13066,KA-WWI22B2,m,False,0.5383254994948162,0.46167450050518377,0.38,0.73
13067,KA-WWI22B3,m,False,0.9124941220167221,0.08750587798327794,0.28,0.81
13068,KA-WWI22B3,w,False,0.2201308524669932,0.7798691475330067,0.26,0.83
13069,KA-WWI22B3,w,True,0.4239668928473563,0.5760331071526437,0.18,0.64
13070,KA-WWI22B3,w,False,0.4427783839034104,0.5572216160965896,0.08,0.77
13071,KA-WWI22B3,w,False,0.47256355219283125,0.5274364478071689,0.15,0.69
13072,KA-WWI22B3,m,False,0.5549805368245706,0.4450194631754294,0.3,0.63
13073,KA-WWI22B3,m,False,0.9395447217731349,0.06045527822686516,0.3,0.71
13074,KA-WWI22B3,w,True,0.8983422651468463,0.10165773485315359,0.35,0.85
13075,KA-WWI22B3,m,False,0.13110415367804387,0.868895846321956,0.4,0.98
13076,KA-WWI22B3,w,False,0.9469551354379105,0.053044864562089546,0.11,0.82
13077,KA-WWI22B3,m,False,0.8626064771724968,0.13739352282750325,0.16,0.95
13078,KA-WWI22B3,m,False,0.9302740600842745,0.06972593991572557,0.21,1.0
13079,KA-WWI22B3,w,False,0.8033861894325092,0.19661381056749072,0.12,0.87
13080,KA-WWI22B3,w,False,0.7969646744654225,0.20303532553457748,0.25,0.67
13081,KA-WWI22B3,m,False,0.8888445734532551,0.11115542654674487,0.27,0.91
13082,KA-WWI22B3,w,False,0.4857667890092392,0.5142332109907608,0.14,0.68
13083,KA-WWI22B3,w,False,0.32422224396936533,0.6757777560306346,0.06,0.71
13084,KA-WWI22B3,w,True,0.897032588544265,0.10296741145573506,0.11,0.7
13085,KA-WWI22B3,w,False,0.6883149048952283,0.3116850951047717,0.09,0.79
13086,KA-WWI22B3,w,False,0.036921247964242905,0.963078752035757,0.23,0.64
13087,KA-WWI22B3,w,False,0.1555445844172051,0.8444554155827949,0.02,0.9
13088,KA-WWI22B3,m,True,0.21803677416701253,0.7819632258329875,0.39,0.98
13089,KA-WWI22B3,m,False,0.31031445654113016,0.6896855434588699,0.35,0.81
13090,KA-WWI22B4,m,False,0.38718838689286184,0.6128116131071383,0.22,0.83
13091,KA-WWI22B4,w,False,0.9849496863903069,0.01505031360969316,0.29,0.92
13092,KA-WWI22B4,m,False,0.09100857679966252,0.9089914232003374,0.31,0.89
13093,KA-WWI22B4,w,False,0.5052051378576364,0.4947948621423637,0.14,0.86
13094,KA-WWI22B4,m,False,0.43718507338474444,0.5628149266152556,0.15,0.66
13095,KA-WWI22B4,m,False,0.7935251590125775,0.2064748409874226,0.29,0.9
13096,KA-WWI22B4,w,False,0.1616067552776026,0.8383932447223973,0.16,0.8
13097,KA-WWI22B4,m,False,0.7910767456701839,0.2089232543298159,0.3,0.79
13098,KA-WWI22B4,m,False,0.05091224079880462,0.9490877592011954,0.3,0.8
13099,KA-WWI22B4,w,False,0.49245308478261957,0.5075469152173805,0.06,0.74
13100,KA-WWI22B4,w,False,0.8500741922864974,0.14992580771350256,0.19,0.77
13101,KA-WWI22B4,w,False,0.8444730262580802,0.15552697374191993,0.3,0.67
13102,KA-WWI22B4,m,False,0.8255294524772805,0.17447054752271945,0.38,0.95
13103,KA-WWI22B4,w,False,0.05941046707650844,0.9405895329234916,0.21,0.77
13104,KA-WWI22B4,w,False,0.6629149287703647,0.33708507122963527,0.17,0.78
13105,KA-WWI22B4,m,True,0.03545001703325299,0.964549982966747,0.26,0.69
13106,KA-WWI22B4,m,False,0.2293544523726893,0.7706455476273106,0.38,0.86
13107,KA-WWI22B4,m,False,0.9676077828376712,0.03239221716232873,0.16,0.89
13108,KA-WWI22B4,m,False,0.25068578129240465,0.7493142187075954,0.29,0.8
13109,KA-WWI22B4,m,False,0.32022488615517175,0.6797751138448282,0.42,0.85
13110,KA-WWI22B4,w,False,0.3705160269526375,0.6294839730473625,0.26,0.67
13111,KA-WWI22B4,m,True,0.6441756740911693,0.3558243259088308,0.24,0.86
13112,KA-WWI22B4,w,False,0.45169223574784034,0.5483077642521597,0.19,0.91
13113,KA-WWI22B4,m,False,0.2805480350501342,0.7194519649498657,0.25,0.94
13114,KA-WWI22B4,w,True,0.13571125257585537,0.8642887474241446,0.04,0.74
13115,KA-WWI22B4,w,False,0.29889788921513355,0.7011021107848665,0.24,0.65
13116,KA-WWI22B4,w,False,0.6634110937192155,0.3365889062807845,0.02,0.73
13117,KA-WWI22B4,m,False,0.6266442736794292,0.37335572632057074,0.41,0.83
13118,KA-WWI22B4,w,False,0.03543948093843949,0.9645605190615606,0.11,0.69
13119,KA-WWI22B4,m,True,0.8045223274156337,0.19547767258436635,0.05,0.72
13120,KA-WWI22B4,m,False,0.15571986457769374,0.8442801354223064,0.31,0.79
13121,KA-WWI22B4,w,True,0.42094304814187083,0.5790569518581292,0.07,0.67
13122,KA-WWI22B4,m,True,0.8245174637690789,0.1754825362309212,0.25,0.82
13123,KA-WWI22B5,m,False,0.22428552054348777,0.7757144794565122,0.2,0.77
13124,KA-WWI22B5,w,False,0.03796961424248999,0.9620303857575101,0.21,0.91
13125,KA-WWI22B5,w,True,0.17617239544946342,0.8238276045505365,0.22,0.75
13126,KA-WWI22B5,m,False,0.6030942167478289,0.3969057832521712,0.35,0.87
13127,KA-WWI22B5,w,False,0.11790725248238414,0.8820927475176158,0.13,0.85
13128,KA-WWI22B5,m,True,0.4765941343886825,0.5234058656113175,0.41,0.86
13129,KA-WWI22B5,w,False,0.8846896862752277,0.11531031372477224,0.15,0.79
13130,KA-WWI22B5,w,True,0.299379575536117,0.700620424463883,0.25,0.8
13131,KA-WWI22B5,m,False,0.09383863490160678,0.9061613650983933,0.22,0.86
13132,KA-WWI22B5,m,False,0.27314210553915647,0.7268578944608436,0.37,0.76
13133,KA-WWI22B5,w,False,0.11515576612596592,0.8848442338740342,0.1,0.75
13134,KA-WWI22B5,w,False,0.6957125658991824,0.30428743410081754,0.08,0.71
13135,KA-WWI22B5,w,True,0.986048414345204,0.013951585654795939,0.08,0.88
13136,KA-WWI22B5,w,False,0.19888081905815966,0.8011191809418403,0.17,0.82
13137,KA-WWI22B5,m,False,0.6236588024670874,0.3763411975329126,0.18,0.86
13138,KA-WWI22B5,w,False,0.5240742900952581,0.4759257099047418,0.22,0.73
13139,KA-WWI22B5,m,False,0.805506422871677,0.19449357712832302,0.27,0.98
13140,KA-WWI22B5,w,False,0.4501441473375033,0.5498558526624966,0.04,0.85
13141,KA-WWI22B5,w,False,0.5381503003181424,0.4618496996818575,0.09,0.9
13142,KA-WWI22B5,m,False,0.8603999471990482,0.13960005280095175,0.25,0.88
13143,KA-WWI22B5,m,False,0.11087657448658236,0.8891234255134175,0.35,0.96
13144,KA-WWI22B5,w,False,0.8918497014282225,0.10815029857177742,0.27,0.79
13145,KA-WWI22B5,m,False,0.6794374627842041,0.3205625372157959,0.23,0.86
13146,KA-WWI22B5,w,False,0.17569271651308097,0.824307283486919,0.18,0.91
13147,KA-WWI22B5,m,False,0.6945426035953249,0.30545739640467495,0.38,0.79
13148,KA-WWI22B5,w,False,0.3584369077338067,0.6415630922661932,0.17,0.7
13149,KA-WWI22B5,w,False,0.19386745356679017,0.8061325464332099,0.16,0.66
13150,KA-WWI22B5,w,False,0.32258164908576265,0.6774183509142373,0.16,0.72
13151,KA-WWI22B5,m,False,0.9077617187467508,0.09223828125324904,0.27,0.94
13152,KA-WWI22B5,w,False,0.38350188581458916,0.6164981141854109,0.08,0.75
13153,KA-WWI22B5,w,False,0.5351131405270924,0.46488685947290764,0.0,0.91
13154,KA-WWI22B5,w,True,0.2778869891630576,0.7221130108369425,0.12,0.71
13155,KA-WWI22B5,w,False,0.17228946707095638,0.8277105329290436,0.1,0.79
13156,KA-WWI22B5,w,False,0.370662839057055,0.6293371609429449,0.15,0.86
13157,KA-WWI23B1,w,False,0.17099630762893075,0.8290036923710692,0.07,0.8
13158,KA-WWI23B1,m,False,0.3768300998825632,0.6231699001174369,0.43,0.71
13159,KA-WWI23B1,w,False,0.476622120686893,0.523377879313107,0.17,0.7
13160,KA-WWI23B1,m,False,0.0459284935341449,0.9540715064658551,0.39,0.79
13161,KA-WWI23B1,m,False,0.5280775439773532,0.47192245602264693,0.26,0.84
13162,KA-WWI23B1,m,False,0.4866009647935168,0.5133990352064833,0.22,0.92
13163,KA-WWI23B1,m,False,0.6035872993341407,0.39641270066585943,0.25,0.98
13164,KA-WWI23B1,w,True,0.08413434419006488,0.9158656558099352,0.26,0.62
13165,KA-WWI23B1,w,False,0.5240776293215,0.47592237067849996,0.17,0.87
13166,KA-WWI23B1,m,False,0.48328555812150653,0.5167144418784934,0.5,0.93
13167,KA-WWI23B1,m,False,0.6301842746871187,0.36981572531288126,0.23,0.92
13168,KA-WWI23B1,m,False,0.5600521528619434,0.4399478471380567,0.39,0.94
13169,KA-WWI23B1,w,False,0.7191840001570038,0.28081599984299604,0.11,0.64
13170,KA-WWI23B1,w,False,0.8127002478960754,0.18729975210392455,0.13,0.71
13171,KA-WWI23B1,w,False,0.9020360049761028,0.09796399502389706,0.23,0.75
13172,KA-WWI23B1,w,False,0.8593585692648507,0.14064143073514934,0.0,0.88
13173,KA-WWI23B1,w,False,0.25556604574346087,0.7444339542565391,0.24,0.85
13174,KA-WWI23B1,w,False,0.4358450862609571,0.5641549137390428,0.15,0.76
13175,KA-WWI23B1,m,False,0.7893739769579661,0.2106260230420338,0.42,0.95
13176,KA-WWI23B1,w,True,0.7353290073309929,0.2646709926690071,0.15,0.87
13177,KA-WWI23B1,m,False,0.7610266800550345,0.23897331994496546,0.32,0.74
13178,KA-WWI23B1,m,False,0.25474187001024134,0.7452581299897587,0.25,1.0
13179,KA-WWI23B1,m,False,0.19582842894121943,0.8041715710587806,0.24,0.96
13180,KA-WWI23B1,w,False,0.512545114456613,0.48745488554338695,0.22,0.89
13181,KA-WWI23B1,w,False,0.9573342606407613,0.04266573935923862,0.01,0.7
13182,KA-WWI23B1,m,False,0.9636490309571817,0.036350969042818385,0.13,0.83
